,cut_number,y,x
1396,7,560,708
1397,7,560,709
1398,7,561,702
1399,7,561,703
1400,7,561,704
1401,7,561,705
1402,7,561,706
1403,7,561,707
1404,7,561,708
1405,7,561,709
1406,7,562,702
1407,7,562,703
1408,7,562,704
1409,7,562,705
1410,7,562,706
1411,7,562,707
1412,7,562,708
1413,7,562,709
1414,7,563,702
1415,7,563,703
1416,7,563,704
1417,7,563,705
1418,7,563,706
1419,7,563,707
1420,7,563,708
1421,7,563,709
1422,7,564,704
1423,7,564,705
1424,7,564,706
1425,7,564,707
1426,7,565,704
1427,7,565,705
1428,7,565,706
1429,7,565,707
1430,8,556,2310
1431,8,556,2311
1432,8,556,2312
1433,8,556,2313
1434,8,556,2314
1435,8,556,2315
1436,8,556,2316
1437,8,556,2317
1438,8,556,2318
1439,8,556,2319
1440,8,557,2310
1441,8,557,2311
1442,8,557,2312
1443,8,557,2313
1444,8,557,2314
1445,8,557,2315
1446,8,557,2316
1447,8,557,2317
1448,8,557,2318
1449,8,557,2319
1450,8,558,2309
1451,8,558,2310
1452,8,558,2311
1453,8,558,2312
1454,8,558,2313
1455,8,558,2314
1456,8,558,2315
1457,8,558,2316
1458,8,558,2317
1459,8,558,2318
1460,8,558,2319
1461,8,558,2320
1462,8,558,2321
1463,8,559,2309
1464,8,559,2310
1465,8,559,2311
1466,8,559,2312
1467,8,559,2313
1468,8,559,2314
1469,8,559,2315
1470,8,559,2316
1471,8,559,2317
1472,8,559,2318
1473,8,559,2319
1474,8,559,2320
1475,8,559,2321
1476,8,560,2309
1477,8,560,2310
1478,8,560,2311
1479,8,560,2312
1480,8,560,2313
1481,8,560,2314
1482,8,560,2315
1483,8,560,2316
1484,8,560,2317
1485,8,560,2318
1486,8,560,2319
1487,8,560,2320
1488,8,560,2321
1489,8,561,2309
1490,8,561,2310
1491,8,561,2311
1492,8,561,2312
1493,8,561,2313
1494,8,561,2314
1495,8,561,2315
1496,8,561,2316
1497,8,561,2317
1498,8,561,2318
1499,8,561,2319
1500,8,561,2320
1501,8,561,2321
1502,8,562,2309
1503,8,562,2310
1504,8,562,2311
1505,8,562,2312
1506,8,562,2313
1507,8,562,2314
1508,8,562,2315
1509,8,562,2316
1510,8,562,2317
1511,8,562,2318
1512,8,562,2319
1513,8,562,2320
1514,8,562,2321
1515,8,563,2309
1516,8,563,2310
1517,8,563,2311
1518,8,563,2312
1519,8,563,2313
1520,8,563,2314
1521,8,563,2315
1522,8,563,2316
1523,8,563,2317
1524,8,563,2318
1525,8,563,2319
1526,8,563,2320
1527,8,563,2321
1528,8,564,2309
1529,8,564,2310
1530,8,564,2311
1531,8,564,2312
1532,8,564,2313
1533,8,564,2314
1534,8,564,2315
1535,8,564,2316
1536,8,564,2317
1537,8,564,2318
1538,8,564,2319
1539,8,564,2320
1540,8,564,2321
1541,8,565,2309
1542,8,565,2310
1543,8,565,2311
1544,8,565,2312
1545,8,565,2313
1546,8,565,2314
1547,8,565,2315
1548,8,565,2316
1549,8,565,2317
1550,8,565,2318
1551,8,565,2319
1552,8,565,2320
1553,8,565,2321
1554,8,566,2309
1555,8,566,2310
1556,8,566,2311
1557,8,566,2312
1558,8,566,2313
1559,8,566,2314
1560,8,566,2315
1561,8,566,2316
1562,8,566,2317
1563,8,566,2318
1564,8,566,2319
1565,8,566,2320
1566,8,566,2321
1567,8,567,2309
1568,8,567,2310
1569,8,567,2311
1570,8,567,2312
1571,8,567,2313
1572,8,567,2314
1573,8,567,2315
1574,8,567,2316
1575,8,567,2317
1576,8,567,2318
1577,8,567,2319
1578,8,567,2320
1579,8,567,2321
1580,8,568,2309
1581,8,568,2310
1582,8,568,2311
1583,8,568,2312
1584,8,568,2313
1585,8,568,2314
1586,8,568,2315
1587,8,568,2316
1588,8,568,2317
1589,8,568,2318
1590,8,568,2319
1591,8,568,2320
1592,8,568,2321
1593,8,569,2309
1594,8,569,2310
1595,8,569,2311
1596,8,569,2312
1597,8,569,2313
1598,8,569,2314
1599,8,569,2315
1600,8,569,2316
1601,8,569,2317
1602,8,569,2318
1603,8,569,2319
1604,8,569,2320
1605,8,569,2321
1606,8,570,2309
1607,8,570,2310
1608,8,570,2311
1609,8,570,2312
1610,8,570,2313
1611,8,570,2314
1612,8,570,2315
1613,8,570,2316
1614,8,570,2317
1615,8,570,2318
1616,8,570,2319
1617,8,571,2309
1618,8,571,2310
1619,8,571,2311
1620,8,571,2312
1621,8,571,2313
1622,8,571,2314
1623,8,571,2315
1624,8,571,2316
1625,8,571,2317
1626,8,571,2318
1627,8,571,2319
1628,8,572,2309
1629,8,572,2310
1630,8,572,2311
1631,8,572,2312
1632,8,572,2313
1633,8,572,2314
1634,8,572,2315
1635,8,572,2316
1636,8,572,2317
1637,8,572,2318
1638,8,572,2319
1639,8,573,2309
1640,8,573,2310
1641,8,573,2311
1642,8,573,2312
1643,8,573,2313
1644,8,573,2314
1645,8,573,2315
1646,8,573,2316
1647,8,573,2317
1648,8,573,2318
1649,8,573,2319
1650,8,574,2309
1651,8,574,2310
1652,8,574,2311
1653,8,574,2312
1654,8,574,2313
1655,8,574,2314
1656,8,574,2315
1657,8,574,2316
1658,8,574,2317
1659,8,575,2309
1660,8,575,2310
1661,8,575,2311
1662,8,575,2312
1663,8,575,2313
1664,8,575,2314
1665,8,575,2315
1666,8,575,2316
1667,8,575,2317
1668,8,576,2309
1669,8,576,2310
1670,8,576,2311
1671,8,576,2312
1672,8,576,2313
1673,8,576,2314
1674,8,576,2315
1675,8,576,2316
1676,8,576,2317
1677,8,577,2309
1678,8,577,2310
1679,8,577,2311
1680,8,577,2312
1681,8,577,2313
1682,8,577,2314
1683,8,577,2315
1684,8,577,2316
1685,8,577,2317
1686,8,578,2309
1687,8,578,2310
1688,8,578,2311
1689,8,578,2312
1690,8,578,2313
1691,8,578,2314
1692,8,578,2315
1693,8,579,2309
1694,8,579,2310
1695,8,579,2311
1696,8,579,2312
1697,8,579,2313
1698,8,579,2314
1699,8,579,2315
1700,8,580,2309
1701,8,580,2310
1702,8,580,2311
1703,8,580,2312
1704,8,580,2313
1705,8,581,2309
1706,8,581,2310
1707,8,581,2311
1708,8,581,2312
1709,8,581,2313
